3.4848	-0.020042
3.4849	-0.020043
3.4862	-0.0200558
3.4864	-0.0200578
3.4875	-0.0200686
3.4888	-0.0200813
3.4896	-0.0200892
3.4901	-0.0200941
3.4912	-0.0201049
3.4914	-0.0201069
3.4927	-0.0201196
3.4928	-0.0201206
3.4944	-0.0201363
3.4953	-0.0201452
3.4966	-0.0201579
3.4976	-0.0201678
3.4979	-0.0201707
3.4992	-0.0201835
3.5005	-0.0201962
3.5008	-0.0201992
3.5018	-0.020209
3.5024	-0.0202149
3.5031	-0.0202217
3.5044	-0.0202345
3.5056	-0.0202463
3.5057	-0.0202473
3.5072	-0.020262
3.5083	-0.0202728
3.5088	-0.0202777
3.5096	-0.0202855
3.5104	-0.0202934
3.5109	-0.0202983
3.5122	-0.020311
3.5135	-0.0203237
3.5136	-0.0203247
3.5148	-0.0203365
3.5152	-0.0203404
3.5161	-0.0203492
3.5168	-0.0203561
3.5174	-0.020362
3.5184	-0.0203718
3.5187	-0.0203747
3.5213	-0.0204002
3.5216	-0.0204031
3.5226	-0.0204129
3.5232	-0.0204188
3.5239	-0.0204256
3.5248	-0.0204345
3.5252	-0.0204384
3.5264	-0.0204501
3.5265	-0.0204511
3.5278	-0.0204638
3.5291	-0.0204766
3.5296	-0.0204815
3.5304	-0.0204893
3.5312	-0.0204971
3.5317	-0.020502
3.5328	-0.0205128
3.5343	-0.0205274
3.5344	-0.0205284
3.5356	-0.0205402
3.5369	-0.0205529
3.5376	-0.0205597
3.5382	-0.0205656
3.5392	-0.0205754
3.5395	-0.0205783
3.5408	-0.020591
3.5421	-0.0206037
3.5424	-0.0206066
3.5434	-0.0206164
3.5447	-0.0206291
3.5456	-0.0206379
3.5472	-0.0206535
3.5473	-0.0206545
3.5486	-0.0206672
3.5488	-0.0206691
3.5499	-0.0206799
3.5504	-0.0206848
3.5512	-0.0206926
3.5525	-0.0207053
3.5536	-0.020716
3.5538	-0.0207179
3.5551	-0.0207306
3.5552	-0.0207316
3.5564	-0.0207433
3.5568	-0.0207472
3.5577	-0.020756
3.5584	-0.0207628
3.5603	-0.0207813
3.5616	-0.020794
3.5629	-0.0208067
3.5632	-0.0208096
3.5642	-0.0208193
3.5648	-0.0208252
3.5655	-0.020832
3.5664	-0.0208408
3.5668	-0.0208447
3.5681	-0.0208573
3.5694	-0.02087
3.5696	-0.0208719
3.5707	-0.0208826
3.5712	-0.0208875
3.5728	-0.020903
3.5733	-0.0209079
3.5744	-0.0209186
3.5746	-0.0209206
3.5759	-0.0209332
3.5772	-0.0209458
3.5776	-0.0209497
3.5785	-0.0209585
3.5792	-0.0209653
3.5798	-0.0209711
3.5808	-0.0209808
3.5811	-0.0209837
3.5824	-0.0209964
3.5837	-0.021009
3.5856	-0.0210274
3.5863	-0.0210342
3.5872	-0.021043
3.5876	-0.0210468
3.5888	-0.0210585
3.5889	-0.0210594
3.5902	-0.0210721
3.5904	-0.021074
3.5915	-0.0210847
3.5928	-0.0210973
3.5936	-0.021105
3.5941	-0.0211099
3.5952	-0.0211205
3.5954	-0.0211225
3.5967	-0.021135
3.5968	-0.021136
3.5984	-0.0211515
3.5993	-0.0211602
3.6006	-0.0211728
3.6016	-0.0211825
3.6019	-0.0211854
3.6032	-0.021198
3.6045	-0.0212105
3.6048	-0.0212134
3.6058	-0.0212231
3.6064	-0.0212289
3.6071	-0.0212357
3.6084	-0.0212482
3.6096	-0.0212598
3.6097	-0.0212608
3.6112	-0.0212753
3.6123	-0.0212859
3.6128	-0.0212907
3.6136	-0.0212984
3.6144	-0.0213062
3.6149	-0.021311
3.6162	-0.0213235
3.6175	-0.021336
3.6176	-0.021337
3.6188	-0.0213486
3.6192	-0.0213524
3.6201	-0.0213611
3.6208	-0.0213679
3.6214	-0.0213736
3.6224	-0.0213833
3.6227	-0.0213862
3.6253	-0.0214112
3.6256	-0.0214141
3.6266	-0.0214237
3.6272	-0.0214295
3.6279	-0.0214362
3.6288	-0.0214448
3.6292	-0.0214487
3.6304	-0.0214602
3.6305	-0.0214612
3.6318	-0.0214737
3.6331	-0.0214862
3.6336	-0.021491
3.6344	-0.0214987
3.6352	-0.0215063
3.6357	-0.0215111
3.6368	-0.0215217
3.6383	-0.0215361
3.6384	-0.021537
3.6396	-0.0215485
3.6409	-0.021561
3.6416	-0.0215677
3.6422	-0.0215735
3.6432	-0.021583
3.6435	-0.0215859
3.6448	-0.0215984
3.6461	-0.0216108
3.6464	-0.0216137
3.6474	-0.0216232
3.6487	-0.0216357
3.6496	-0.0216443
3.6512	-0.0216596
3.6513	-0.0216605
3.6526	-0.021673
3.6528	-0.0216749
3.6539	-0.0216854
3.6544	-0.0216901
3.6552	-0.0216978
3.6565	-0.0217102
3.6576	-0.0217207
3.6578	-0.0217226
3.6591	-0.021735
3.6592	-0.0217359
3.6604	-0.0217474
3.6608	-0.0217512
3.6617	-0.0217598
3.6624	-0.0217664
3.6643	-0.0217845
3.6656	-0.0217969
3.6669	-0.0218093
3.6672	-0.0218121
3.6682	-0.0218216
3.6688	-0.0218273
3.6695	-0.021834
3.6704	-0.0218425
3.6708	-0.0218463
3.6721	-0.0218587
3.6734	-0.021871
3.6736	-0.0218729
3.6747	-0.0218834
3.6752	-0.0218881
3.6768	-0.0219033
3.6773	-0.021908
3.6784	-0.0219184
3.6786	-0.0219203
3.6799	-0.0219326
3.6812	-0.0219449
3.6816	-0.0219487
3.6825	-0.0219572
3.6832	-0.0219639
3.6838	-0.0219695
3.6848	-0.021979
3.6851	-0.0219818
3.6864	-0.0219941
3.6877	-0.0220064
3.6896	-0.0220243
3.6903	-0.0220309
3.6912	-0.0220394
3.6916	-0.0220432
3.6928	-0.0220545
3.6929	-0.0220555
3.6942	-0.0220677
3.6944	-0.0220696
3.6955	-0.0220799
3.6968	-0.0220922
3.6976	-0.0220997
3.6981	-0.0221044
3.6992	-0.0221148
3.6994	-0.0221166
3.7007	-0.0221289
3.7008	-0.0221298
3.7024	-0.0221448
3.7033	-0.0221533
3.7046	-0.0221655
3.7056	-0.0221749
3.7059	-0.0221777
3.7072	-0.0221899
3.7085	-0.022202
3.7088	-0.0222049
3.7098	-0.0222142
3.7104	-0.0222198
3.7111	-0.0222264
3.7124	-0.0222385
3.7136	-0.0222498
3.7137	-0.0222507
3.7152	-0.0222647
3.7163	-0.022275
3.7168	-0.0222797
3.7176	-0.0222871
3.7184	-0.0222946
3.7189	-0.0222993
3.7202	-0.0223114
3.7215	-0.0223235
3.7216	-0.0223244
3.7228	-0.0223356
3.7232	-0.0223393
3.7241	-0.0223477
3.7248	-0.0223542
3.7254	-0.0223598
3.7264	-0.0223691
3.7267	-0.0223719
3.7293	-0.022396
3.7296	-0.0223988
3.7306	-0.0224081
3.7312	-0.0224136
3.7319	-0.0224201
3.7328	-0.0224285
3.7332	-0.0224322
3.7344	-0.0224433
3.7345	-0.0224442
3.7358	-0.0224563
3.7371	-0.0224683
3.7376	-0.0224729
3.7384	-0.0224803
3.7392	-0.0224877
3.7397	-0.0224923
3.7408	-0.0225025
3.7423	-0.0225163
3.7424	-0.0225172
3.7436	-0.0225283
3.7449	-0.0225403
3.7456	-0.0225467
3.7462	-0.0225523
3.7472	-0.0225615
3.7475	-0.0225642
3.7488	-0.0225762
3.7501	-0.0225881
3.7504	-0.0225909
3.7514	-0.0226001
3.7527	-0.022612
3.7536	-0.0226203
3.7552	-0.0226349
3.7553	-0.0226359
3.7566	-0.0226478
3.7568	-0.0226496
3.7579	-0.0226597
3.7584	-0.0226642
3.7592	-0.0226716
3.7605	-0.0226834
3.7616	-0.0226935
3.7618	-0.0226953
3.7631	-0.0227072
3.7632	-0.0227081
3.7644	-0.022719
3.7648	-0.0227227
3.7657	-0.0227309
3.7664	-0.0227373
3.7683	-0.0227546
3.7696	-0.0227664
3.7709	-0.0227782
3.7712	-0.022781
3.7722	-0.02279
3.7728	-0.0227955
3.7735	-0.0228018
3.7744	-0.02281
3.7748	-0.0228136
3.7761	-0.0228254
3.7774	-0.0228372
3.7776	-0.022839
3.7787	-0.022849
3.7792	-0.0228535
3.7808	-0.022868
3.7813	-0.0228725
3.7824	-0.0228824
3.7826	-0.0228842
3.7839	-0.0228959
3.7852	-0.0229077
3.7856	-0.0229113
3.7865	-0.0229194
3.7872	-0.0229257
3.7878	-0.0229311
3.7888	-0.0229401
3.7891	-0.0229428
3.7904	-0.0229545
3.7917	-0.0229661
3.7936	-0.0229832
3.7943	-0.0229895
3.7952	-0.0229975
